text,label,language
"ukwakha amasu mgomo okubhekana nezindleko ngqo nalezo ezilandela njengomthelela we-HIV / AIDS emsebenzini , njengalo kuchaza uhlamvu-14 .",0,isiZulu
"IBandla lizawube liqukethe amalungu ayisikhombisa , azawumiswa nguNgqongqoshe wezoBuciko namaSiko .",0,isiZulu
Uthisha uhlolile amathuba emfundo njengoba bekulindelekile.,1,isiZulu
Uthisha uqale umsebenzi wephrojekthi emhlanganweni obalulekile.,1,isiZulu
"Bangafa uma bengelashwa ngesikhathi baphinde baphuze amanzi enele , kusho uNgqongqoshe u-Uys .",0,isiZulu
Umnyango Wezinsiza Ezibumbene uzakunikeza ikomiti lesinzisa zonobhala kuwo wonke amakomiti .,0,isiZulu
okulindeleke ukuba kube seqhulwini kwekamchunu,0,isiZulu
Isisebenzi wakhipha inkulumo mayelana necebo ngaphambi kokuphela kwesonto.,1,isiZulu
Umhlangano wamaKrestu wacela ukuthula emhlanganweni waseSoweto ngaphansi kwengalo kaNkulunkulu.,1,isiZulu
Abantu bendawo wathengisela inyoni kanye ne-isambulela esikoleni saseMthatha njengoba kuchaziwe ngaphambilini ngemuva kwesikhathi eside.,1,isiZulu
"Ngaphambi kokuqalisa unyaka wesibili , umnikazi welungelo kumelwe anikeze lo Mnyango uhlelo lokufakwa kabusha kwamafulege nokudluliswa kwamakhono okubonisa izinhlanzi ezizodotshwa nesikhathi .",0,isiZulu
Uthisha ucwaninge umbiko wesifundo esisha ngokuhambisana nezimiso.,1,isiZulu
Zavumelana ngokuthi kusasa zizophelezelana uma uZongile eseyobonana noNyoka .,0,isiZulu
Ivangeli likaJesu wacela ukuthula emithandazweni yomphakathi njengokwesimemezelo sabefundisi.,1,isiZulu
Abaxhumanisi bephrojekthi kuthuthukise uhlelo lwezokuxhumana ngaphansi kokwengamela okuqinile.,1,isiZulu
Inhlangano yoMhlaba ebhekelela ezabaSebenzi ibika ukuthi balinganiselwa ezigidini ezingama-34 abantu abalahlekelwe yimisebenzi emhlabeni wonke jikelele ezinyangeni eziyi-18 ezedlule .,0,isiZulu
Indaba yokuthi uthandana noNyoka nayo wayesezoyikholwa uma sekuvela ukuthi uphike ukuthi ubonakale noNyoka kanti kunjalo ngempela .,0,isiZulu
Uhlelo lwezemvelo wanikeza inkukhu kanye ne-ithebula esibhedlela esiseduze ngendlela ecacile nenembayo ebusika ngo-2023.,1,isiZulu
Uprofesa wakwaZulu wakwazi ukusebenzisa ibhubesi kanye ne-ibhodwe emapulazini aseKwaMashu ngemibandela ethile esinqunyiwe ebusika ngo-2023.,1,isiZulu
Omama bathola isikhwanyana sesipho esivela kwa-GEMS !,0,isiZulu
Yonke imizamo yokukhuthaza lemikhakha kumele ihlelwe ngokomnyombo wenqubo ye-IDP ukuze kufinyelelwe kwisimo esifanele sokuchumisa nokuthuthukisa indawo kamasipala .,0,isiZulu
Uthisha waseNanda waklame ingulube kanye ne-isambulela endlini yaseLusikisiki ngaphandle kobunzima obukhulu ngaphakathi kwekilasi.,1,isiZulu
"Noma yimuphi umuntu osuswe esikhundleni sokuba nguNdlunankulu ngokwesigatshana ( 3)(a) noma ( b ) akanukuthola lutho lwaleso sikhundla , futhi akavunyelwe ukusebenza kunoma yiliphi ihhovisi likahulumeni .",0,isiZulu
"Kudingeka siqondisise ukuthi abantu bethu babe abasingathi abemukelayo emhlabeni , kufanele sikhuthaze abaseNingizimu Afrika ukuba bajabulele izwe lethu .",0,isiZulu
Inhloso yalo Mhlahlandlela ukuthi unikeze ohlushwayo ulwazi aludingayo ukuthi alethe incwadi yesicelo soMyalelo Woku-vikeleka ngokulandela Umthetho Wokuhlukunyezwa kwemindeni .,0,isiZulu
UMasipala wase-Bhisho waphawula indlela yokuxhumana ngokwesikhathi esinqunyiwe.,1,isiZulu
"Kanti futhi , Mama Somlomo kanye nawe Sihlalo Ohloniphekile , kufanele sizibuze ngokwethu : izenzo zethu ziyichaze kanjani indlela yokwakheka kweNingizimu Afrika eminyakeni eyishumi nanhlanu kusukela selokhu kwazalwa umbuso wentando yeningi ; nokuthi siyiqhube kanjani intuthuko yomuntu kanye nesithunzi somuntu kusukela egunyeni lokubusa ngokwentando yeningi lika-2004 !",0,isiZulu
"Inkantolo yoMthethosisekelo yathatha isinqumo sokuthi indlela yomthetho wokucazwa kwefa ngaphansi komthetho wamasiko iboshezelwe yisigaba -23 soMthetho Olawula Abantu Abamnyama , ngakho wawungakulungele ukuhlangabezana nenselele yezinguquko zesimo esishintshayo emphakathini owawudalelwe zona kwasekuqaleni .",0,isiZulu
kuqiniswe ezokuphepha kwephini lowenatu,0,isiZulu
Abaholi bezemfundo kuphakamise amathuba okuhlola izindlela ezintsha ezimisweni eziphakeme.,1,isiZulu
Umfundi omusha wahlola ingulube kanye ne-umakhalekhukhwini esibhedlela esiseduze ngaphandle kobunzima obukhulu eholidini eledlule.,1,isiZulu
Ukuhlolwa kwangempela uSibusiso lwavunywa ulwazi oludingekayo unyaka odlule kusukela ngoJanuwari.,1,isiZulu
Umfundi uhlolile uhlelo lwesikole olusha ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
"Imvama ukwehluleka , izithiyo kanye nezingqinamba zezimakethe ekusimamiseni umnotho kusuka ezindabeni zokuhlela nezendawo , ngakho-ke lezi zinto akumele zizitshwe ngoba zinegalelo elikhulu empumelelweni Yokuthuthuka Komnotho Wendawo .",0,isiZulu
Abaxhumanisi bephrojekthi kwatholakale amacebo ahlelekile emhlanganweni wamahhala.,1,isiZulu
Abaholi bezemfundo kuphumeleliswe izindlela ezintsha zokuqeqesha ngendlela engaguquki.,1,isiZulu
Uphenyo lwakamuva uhlaziye amathuba emfundo ezingeni eliphakeme.,1,isiZulu
"Okokuqala , sasingase simlahle phansi uNdimande isihlenga ahambe ayosika ubendle .",0,isiZulu
Isimo sokunikeza ( kuqale kugavumente owakuqala kwasekwandiswe isikhimu esikhulu saseEastern Cape sokunikeza ukudla ),0,isiZulu
Ithimba lezentuthuko kuphumeleliswe amathuba okuhlola izindlela ezintsha ngokuhlonishwa kwemigomo.,1,isiZulu
Umthandazo wabafundi wacela ukuthula ezindleleni zokuphila ezingcwele ngeSonto ekuseni.,1,isiZulu
Ithimba lezentuthuko kwandise uhlaka lokusebenza lwezemfundo ngokwesivumelwano esibhalwe phansi.,1,isiZulu
inkabi iyacula ngelokusoconga ikhansela,0,isiZulu
FL Erasmus beno-Const AA Brophy baqinisekisa ukuthi lo sathane uzochitha impilo yakhe yonke ebhadla ejele .,0,isiZulu
Inqubomgomo entsha luhlelwe umhlahlandlela womthetho ngenyanga edlule ngenhloso yokwenza lula izinto.,1,isiZulu
Umsebenzi wama-surveys ufaka nokuthuthukiswa kwezindlela zokusebenzisa amasampula akulowo mgudu obhekelwe yidathabhesi ye-Survey Management and Results System database .,0,isiZulu
"Isigatshana- 1 asiyukusebenza kwisango , ibhuloho noma enye indlela yokungena nokuphuma eyamiswa ngokomthetho futhi ebeyivele ikhona futhi isebenza ngesikhathi kuqala lesisigaba futhi kungazange ivalwe noma isuswe nomanini ngemuva kwaloko .",0,isiZulu
Uprofesa wakwaZulu wafundisa inhlwathi kanye ne-isikole emhlanganweni waseThekwini ngaphandle kobunzima obukhulu ebusika ngo-2023.,1,isiZulu
Abaxhumanisi bephrojekthi kwamukele uhlaka lokusebenza lwezemfundo ngendlela engaguquki.,1,isiZulu
Uphenyo lwezibalo lwafakwa umhlahlandlela womthetho ngo-2023 kusukela ngoJanuwari.,1,isiZulu
"Lungisa idizayini enakho konke bese uqalisa ukulungisa imphambanamgwaqo ye-Greys Inn , Quality Street ne-Tara Road .",0,isiZulu
Uphenyo lwezibalo uNomsa lwasetshenziswa uhlu lwezinqubomgomo ezintsha unyaka odlule emhlanganweni kaMasipala.,1,isiZulu
kube noguquko oluzoqinisekisa ukuthi kufinyeleleka ngendlela egculisayo kuwo wonke umnotho wemvelo waseNingizimu Afrika .,0,isiZulu
"Uzwe kuthiwa ngizodubula wena yini""""Hawu , zaze zasenza izigebengu .",0,isiZulu
Konke lokhu kudweba isithombe esibi esimnyama kodwa kufanele sazi ukuthi kukhona izinkinga ezizovela manje sifanele sibheke phambili ngezindlela zokwela siphumelele .,0,isiZulu
"Ngenxa yesimo sezulu esingaqonakali kahle , izizwe ezahlukene ezikhiqiza ukolo behlise umboniso wazo mayelana nenani lomkhiqizo ngesikhathi sika2007 kaningi , ngokugcina kwaSepthemba 07 , umboniso womkhiqizo ufike ku601,4 million tons .",0,isiZulu
ILungu loMkhandlu oPhethe elibhekele kufanele linqume izindleko nezinhlawulo ngokwenza isaziso kwiGazethi ngemuva kokuxoxisana neLungu loMkhandlu nolu oPhethe elibheke isiKhwama sesiFundazwe .,0,isiZulu
"Uma isicelo singaphumeleli , futhi besingenathuba elenele lokuthi singaphumelela , iNkantolo yoMthethosisekelo inganquma ukuthi abafake isicelo bakhokhe izindleko .",0,isiZulu
""" Pho yena uNyoka usumtshelile ngemisebenzi yakhe "" ebuza ngokukhulu ukumangala uPhumla ?",0,isiZulu
Isimemezelo sikahulumeni lwamemezela indlela yokubala izindleko ngenyanga edlule ngaphansi kukaHulumeni omusha.,1,isiZulu
"Umthengisi osemthethweni angathenga okusansimbi okuyigugu nganoma yisiphi isimo nakunoma yimuphi umuntu ukulahla okusansimbi okuyigugu okungasetshenzisiwe noma okubunjwe ngokungaphelele ngokulandela lo Mthetho emva kokuthi umuntu onje ubonise umthengisi ilayisense , imvume noma isitifiketi esinikeza umuntu imvume yokulahla okusansimbi okuyigugu .",0,isiZulu
f noma yikuphi okunye okuncane noma indaba yokuphatha okudingeka ukuthi kwenziwe umthetho wokusebenzisa lo Mtheho ngemfanelo .,0,isiZulu
ISahluko 12 sinikeza uNgqongqoshe amandla okuqoka amakomidi elulekayo ukuze kufezekiswe izinjongo zoMthetho .,0,isiZulu
"umasipala , uchaza umkhandlu wedolobha , wesifunda noma wasekhaya osungulwe ngaphansi kwesigaba 12 soHulumeni baseKhaya : Umthetho Wezinhlaka zoMasipala ka 1996 Umthetho No .",0,isiZulu
"Uma ngabe uMqondisi-jikelele ememezela ukuthi ezokuvikela olwandle izinga elisetshenziswayo lechweba elithile , uMqondisi-Jikelele ngokushesha angazisa .",0,isiZulu
Isikhathi eside sokubambisana phakathi komkhakha wamabhizinisi kanye ne-Millennium Trust sigcwele amathuba kuwo wonke umuntuongena kulokhu kubambisana .,0,isiZulu
baphoxekile bengaholi abadala nabagulayo,0,isiZulu
Isifundo sikaProf Mthembu uAndile lwabonisa indlela yokubala izindleko ngo-2023 ngaphansi kukaHulumeni omusha.,1,isiZulu
"Ngokuvama , Umthethosivivinywa uvumela ukuguqula zonke izinhlobo zamathuluzi anesiqiniseko aphenduke angenaso isiqiniseko noma isitifiketi nokukhishwa kwamathuluzi okuhweba angenasiqiniseko ( bona umshwana 37 )",0,isiZulu
Umfundi omusha wabona inkukhu kanye ne-ibhayisikili endaweni yomphakathi ngezinjongo zokuthuthukisa ulwazi ebusika ngo-2023.,1,isiZulu
"Okokugcina , ngiyanibonga ngobulunga benu obuqhubekayo bakwa-GEMS kanye neziphakamiso ezinhle enizenzile ngo 2009 .",0,isiZulu
Lesi samba samanzi sibekelwe eceleni kuzidingo zobuntu eziyisisekelo ezibizwa Indawo yokulondoloza yezidingo zobuntu eziyisisekelo .,0,isiZulu
"umqondisi kazwelonke wezokushushiswa komphakathi , okukhulunywa ngaye esigabeni- 10 somthetho weziphathimandla zikazwelonke sokushushisa ka- 1998 , ngokubonisana nngqongqoshe wezobulungiswa nangemva kokubonisana nabaqondisi bezokushushiswa komphakathi , kufanele acubungule inqubomgomo yokushushisa kanye nezqondiso zenqubo yodaba , ezimayelana nanoma yiliphi icala eiqubuke emva kwesehlakalo sodlame lwemindeni .",0,isiZulu
Inani labakhona emhlanganweni abangaqhubeka nomhlangano bathathe izinqumo kuyakuba yingxenye yokune quarter yamalunga eSikhungo .,0,isiZulu
Photo 2 : Insimu eceleni kwendawo yesifundo eMalekutu .,0,isiZulu
seSekela likaMongameli nguMthethosisekelo noma abelwe leso sikhundla nguMongameli .,0,isiZulu
"UNgqongqoshe wakubeka ngokusobala ukuthi ngenxa yezinhlaka eziningi ezakha lomQulu , uphakathi unikwa izinsuku ezingama-90 ukuze ukwazi ukuphefumula uphinde ubeke imibono yawo ngalo Mqulu .",0,isiZulu
Sibonga nakuNgqongqoshe wezeZimali - Umhlonishwa u- Ina Cronje ngokuthathela phezulu ezeMpilo nokuyinto ebaluleke ngempela .,0,isiZulu
"Kwakha isisekelo sokuhlanganisa ndawonye Umlando kaZwelonke weNingizimu Afrika , owazisa abasebenzisi bawo ezweni lonke ngezishicilelo ezikhona ngalokho-ke kuthuthukise ukusatshalaliswa kanye nokuthengiswa kwawo .",0,isiZulu
Abaxhumanisi bephrojekthi kwandise ubuchwepheshe obusetshenziswa ezifundweni ngendlela engaguquki.,1,isiZulu
"Bakwethu , asiphinde siseke iqembu likazwelonke iBafana Bafana .",0,isiZulu
Abantu bendawo wafundisa impisi kanye ne-umshini wokupheka esibhedlela esiseduze ngokusebenzisa izinsiza ezikhona ngemuva kwesikhathi eside.,1,isiZulu
Isifundo sikaProf Mthembu luhlelwe uhlelo lokulawulwa kwezinhlelo izinsuku eziyishumi kusukela ngoJanuwari.,1,isiZulu
"Izinga elingcono lezinga-mpilo , ikakhulu ukunciphisa ubumpofu kubantu baseNingizimu Afrika .",0,isiZulu
Isisebenzi esiqavile wahlola inhlwathi kanye ne-umshini wokupheka endaweni yomphakathi njengoba kuchaziwe ngaphambilini ngemuva kwesikhathi eside.,1,isiZulu
UMasipala wase-Bloemfontein waphawula indlela yokuxhumana ngeSonto ekuseni.,1,isiZulu
Impela uhulumeni waseCongo kumele abhekane nokuhanjiswa ngokungemthetho kwemali kanye nezinto zaseDRC .,0,isiZulu
Abazali bezingane wahlola inhlwathi kanye ne-ibhayisikili eholweni labafundi ngendlela ecacile nenembayo ebusika ngo-2023.,1,isiZulu
"Isivumelwane siyosebenza lapho ingane ivame ukuhlala khona kwelinye Izwe Elizibophezele Izwe evela kulo , ikhona noma izothuthelwa kulo Izwe elithola ingane kungaba emuva kokutholwa kwengane ngabazali noma ngumuntu ovame ukuhlala ezweni eliyemukelayo noma ngokwenhloso yalokho kuthola ingane , ezweni elithola ingane noma izwe evela kulo .",0,isiZulu
"Ukwethulwa kwezinsizakalo zezempilo ezikhungweni ezingesizona ezempilo , njengasezikoleni nakwezinye izikhungo zomphakathi , kuyadingidwa kulesiSahluko .",0,isiZulu
Uhlelo lwezokuxhumana kubonise uhlelo lwezokuxhumana emhlanganweni wamahhala.,1,isiZulu
Kwakuyilanga lesibili uMfaniseni eza lapha eHillbrow efuna lo mlisa ozobacakacela abuye abalobele isitolo .,0,isiZulu
Umuntu ozalelwe eNingizimu Afrika uyisakhamuzi saseNingizimu Afrika futhi ngeke ephucwe khona .,0,isiZulu
"Umkhandlu Omkhulu ungamemezela ukungemukeli uhlelo lokuthola ingane olusebenza ngaphansi kwesigaba 266 noma 268 noma isinqumo esishaywe ngeSihloko 27 seSivumelwane saseHague , uma ukuthola ingane noma isinqumo siphambene kakhulu nenqubomgomo yaseNingizimu Afrika , uma kubhekelwa izidingo nekusasa lengane .",0,isiZulu
Mina ngizokuma eduze nomnyango bese siyaqhubeka-ke nalolu daba .,0,isiZulu
Uthisha uvumele amathuba emfundo njengoba bekulindelekile.,1,isiZulu
"Izikhungo zamaPIMS zinabasebenzi abanolwazi , abanamaqhuzu nolwazi olunzulu kuhulumeni wendawo , ezinhlelweni zentuthuko , ekukhuthazeni kanjalo namakhono afanele nadingeka kwinqubo yezinhlelo zentuthuko ezididiyele .",0,isiZulu
Incwadi yokubiza ufakazi ekhishiwe kufanele icishe ifane nefomu 6 elikusiXhumelo .,0,isiZulu
"Imiklomelo ye-NSTF ikhuthaza ukubandakanyeka , ngokondla ososayenzi bethu abasebancane nokuxhumana nomphakathi nabafundi mayelana nesayenzi nobuchwepheshe .",0,isiZulu
Isisebenzi wakhipha indlela yokusebenza entsha njengoba bekulindelekile.,1,isiZulu
Nakuba Umthethosisekelo wezwe ungaba namaphutha noma izinkinga zobusha kodwa ukwazile ukubhekana nesihluku esithwalwe ngabantu embusweni odlule .,0,isiZulu
ISizinda seMibhalo siyomazisa lowo ofake isicelo ( ngaphandle kwalowo ofuna imininingwane yakhe ) uma kungafanele akhokhe imali enqunyiwe ( uma ikhona ) ngaphambi kokuba kuqhutshwe isicelo sakhe .,0,isiZulu
Uprofesa wakwaZulu wakwazi ukusebenzisa inkukhu kanye ne-umshini wokupheka ehhovisi elikhulu ngendlela ecacile nenembayo eholidini eledlule.,1,isiZulu
"Kanti futhi kulo mnyaka kugujwa umnyaka wamashumi amathathu wokwenqatshelwa ukuthengiswa kwamaphephandaba iWorld ne Weekend World , sifanele ukubuza lombuzo - ingabe sonke siyaqondosisa yini , umsebenzi osimele wokuthi sakhe ubumbhano , nokugqugquzela ukuthi simunye , kuze kuqiniseke into esigcina sibambene .",0,isiZulu
UNgqongqoshe angayakha imiThetho ephathelene nomkhandlu woMbutho wamaRizevu uma kunesidingo .,0,isiZulu
Iphrojekthi entsha uvumele indlela yokusebenza entsha ezingeni eliphakeme.,1,isiZulu
UMasipala wase-Pretoria uhambise indlela yokusebenza kahulumeni phambi kwesonto.,1,isiZulu
UMasipala wase-Durban wenze uhlelo olusha imisebenzi yokwakha ngokuhlanganyela nabakhulekeli.,1,isiZulu
Ivangeli likaJesu wathandazela emhlanganweni waseSoweto ezinsukwini eziyishumi ezedlule.,1,isiZulu
Abantu bendawo wafundisa ihhashi kanye ne-umshini wokupheka ehhovisi elikhulu ngokuhambisana nezindinganiso eholidini eledlule.,1,isiZulu
Iphrojekthi entsha uphothule ubufakazi besifundo ngaphandle kwezinkinga.,1,isiZulu
Kusenjalo kwafika ingane nencwadi yocingo ethi uNzuza akalinde enye incwadi ezomtshela okuthile .,0,isiZulu
"Kule ndima , sifaka izinhlelo zemfundo nokuqwashisa ngeSandulela-ngculazi neNgculazi .",0,isiZulu
UHulumeni uzinikele entuthukweni yabantu baseNingizimu Afrika .,0,isiZulu
Naso wasiklelisa nojosaka .,0,isiZulu
"Imisa itekisi , ingabe nguye uSindi ; kumbe ungibonile Cha angikholwa , ngibona ukuthi le ntokazi kukhona ekukhohliwe kuleya moto yensizwa yomlungu , isijaha yona .",0,isiZulu
Uhlelo lwezemvelo wathengisela inyoni kanye ne-ithebula eholweni labafundi ngemibandela ethile esinqunyiwe ebusika ngo-2023.,1,isiZulu
Abaxhumanisi bephrojekthi kubonise umbiko wokugcina ngokuhlonishwa kwemigomo.,1,isiZulu
UMasipala wase-eThekwini wethule indlela yokuxhumana phambi kwesonto.,1,isiZulu
Isimemezelo sikahulumeni lwasetshenziswa uhlelo lokulawulwa kwezinhlelo unyaka odlule ngokwemigomo ye-Act 53.,1,isiZulu
Uhlelo lwezokuxhumana kubonise ubuchwepheshe obusetshenziswa ezifundweni ngokwesivumelwano esibhalwe phansi.,1,isiZulu
"Isikhungo singesula amathuluzi okuhweba emakethe yezimali noma amise uhwebo ngalawo mathuluzi abhalisiwe uma lokho kuyoqhuba izinhloso zalo Mthetho ophawulwe esigabeni -2 , inqobo uma kuhambisana nalesi sigaba , imithetho yesikhungo nemibandela yokubhalisa .",0,isiZulu
Ukulalela Kwefulegi Ebomvu : Kwabanye abantu amagama afana nesaga sefulegi elibomvu lenkunzi .,0,isiZulu
"Cishe kunezinhlobo ezingu-290 zezitshalo ezibandakanywe kuhla , bheka kwi-website ethi : lapho khona okunganikezwa amalungelo abandisi bezitshalo .",0,isiZulu
"U-Nk Williams wanikeza isibonelo se-Gasa v Road Accident Fund , Inkantolo enkulu Yokwedlulisa Izicelo yakhipha umyalelo wo-kuthi ( ngesivumelwano phakathi kwabantu ) umfazi wesiko , lapho kwakunomshado wabantu bonke ngaphambilini , wayenelungelo lokufuna ukulahlekelwa ukondliwa umyeni wakhe .",0,isiZulu
Indaba-mbiko eya kumfundisi omkhulu elokishini laseMlazi emaqondana nesimo esingagculisi .,0,isiZulu
"Emhlanganweni nomgcini sihlalo wakwa-General Electric ( GE ) kuleli viki , bavuma ukuthi bazakuthenga egameni lethu izinsimbi ezingavamile zomshini wokuphehla ugesi .",0,isiZulu
Ulwimi lwesigodi lweSibhunu kanye nomkhosi wokuxoxa izindaba kuzoba yingxenye yokugubha iNyanga yeMafa .,0,isiZulu
Isimemezelo sikahulumeni uSibusiso lwakhiwe umhlahlandlela womthetho ngeSonto eledlule kusukela ngoJanuwari.,1,isiZulu
Uthisha uxhumane uhlelo lwesikole olusha njengoba bekulindelekile.,1,isiZulu
Ukuthola igunya lokusebenzisa imvume kwesinye Isigungu Sesifundazwe ( uma kunendlela engena kwesinye isifundazwe ),0,isiZulu
Uthisha waseNanda wahlola ingulube kanye ne-umshini wokupheka emapulazini aseKwaMashu ngendlela ecacile nenembayo eholidini eledlule.,1,isiZulu
"I-Urban Design ifaka ukwakha , ukwakha kabusha , ukuphucula kanye nokugadwa kwezindawo zomphakathi edolobheni , okufaka nezitaladi , ama-squares kanye namapaki kanjalo nezindawo eziphambili entuthukweni nezindawo eziyisipesheli ezibiyelwe .",0,isiZulu
e Umsakazo woMphakathi .,0,isiZulu
Inhlangano kazwelonke kwandise umbiko wokugcina ngendlela engaguquki.,1,isiZulu
Uphenyo lwezibalo lwavunywa ulwazi lwezindaba zakamuva ngeSonto eledlule phambi kwekomidi.,1,isiZulu
Igama nemininingwane eqagula ingane kufanele isuswe kwiRACAP uma seyitholiwe ingane .,0,isiZulu
"Imisebenzi yohwebo ifaka : Amadela ; Isikhumulo sezindiza , indawo esetshenziswa nguMnyango kaGesi wakwaMasipala ; isisi esokhelekayo ; Amabhilidi/ Izindawo zokuPaka , izakhiwo zeMakethe , indawo esetshenziswa nguMnyango wamanzi wakwaMasipala .",0,isiZulu
Ucingo oluvela ku luhlelwe ulwazi oludingekayo amaviki amabili ngokwesicelo esisemthethweni.,1,isiZulu
Inhloso yeNgxenye B kaSomqulu kaZwelonke Wokuvikelwa Kwezingane wukugcina ulwazi lwabantu abangafanele ukusebenza ngezingane nokusebenzisa ulwazi kuSomqulu ngenhloso yokuvikela izingane ekuhlukunyezweni yilabo bantu .,0,isiZulu
Icala elibhalwe ngo-2024 uThandi luchaze umhlahlandlela womthetho amaviki amabili ngenhloso yokwenza lula izinto.,1,isiZulu
Icala elibhalwe ngo-2024 lwabonisa uhlu lwezinto ezisemqoka amaviki amabili ngokwemigomo ye-Act 53.,1,isiZulu
Kwavunyelwana ukuthi i-NEPAD yayiwuhlaka jikelele okuthuthukiswa ngalo ubudlelwane phakathi kwe-China ne-Afrika .,0,isiZulu
"Isakhamuzi noma umuntu ohlala ngokuphelele eNingizimu Afrika , oyisakhiwo somthetho noma ababambisene naye ngomsebenzi ngaphansi kwemithetho yaseNingizimu Afrika oyokwenza icala ngaphandle kwemingcele yezwe elithathwa njengecala ngokulandisa kwalesi Sahluko uma belenziwe ngaphakathi kwemingcele , uyotholwa enecala lokwenza njalo , kuthathwe sengathi wephule umthetho ezweni kanti uyothola isijeziso senhlawulo enqunyelwe isenzo esifanayo .",0,isiZulu
Uprofesa wakwaZulu wahlola impisi kanye ne-ikhabethe endaweni yomphakathi ngezinjongo zokuthuthukisa ulwazi eholidini eledlule.,1,isiZulu
Umfundisi wathandazela kuhlelo lokuhlengwa ngokuhlanganyela nabakhulekeli.,1,isiZulu
ngicela uqhubinja angifake ohlwini lwabantu azobondla   ngeso lika volovolo,0,isiZulu
Isifundo sikaProf Mthembu luhlanganiswe ulwazi oludingekayo ngo-2024 emhlanganweni wesifunda.,1,isiZulu
Isikhungo kubonise ubuchwepheshe obusetshenziswa ezifundweni ngokuhlonishwa kwemigomo.,1,isiZulu
Ibhodi labaphenyi kuthuthukise umgomo omusha ekubonisaneni okuqhubekayo.,1,isiZulu
Iphrojekthi entsha uhlaziye amathuba emfundo emhlanganweni obalulekile.,1,isiZulu
